ID Chamado
1102
2019050189
1284
1331
1560
1568
1574
1607
1693
1800
1962
1963
2000
2001
2013
2019050186
2049
2050
2091
2133
2173
2205
2223
2256
2310
2321
2328
2393
2437
2449
2523
2524
2570
2582
2583
2660
2692
2700
2836
2840
2885
2964
3128
3143
3233
3271
3287
3293
3328
3336
3344
3349
3360
3363
3364
3368
3371
3375
3383
3393
3394
3398
3403
3431
3437
3441
3446
3454
3485
3503
3525
3526
3555
3596
3610
3615
3626
3631
3676
3730
3734
3796
3810
3827
3841
3843
3850
3851
3880
3897
3920
3923
3934
3938
3948
3958
3998
4002
4008
4011
4038
4040
4050
4078
4080
4095
4104
4144
4181
4190
4218
4240
4276
4283
4294
4308
4319
4347
4365
4376
4407
4411
4412
4420
4442
4449
4450
4451
4452
4486
4487
4527
4604
4606
4614
4650
4657
4687
4688
4689
4742
4743
4763
4790
4791
4830
4834
4835
4837
4858
4890
4927
4940
4955
4956
4960
4961
4981
4987
4995
4996
5002
5012
5017
5031
5035
5044
5046
5049
5089
5092
5116
5117
5125
5151
5159
5209
5210
5214
5223
5259
5260
5261
5279
5280
5292
5311
5314
5350
5376
5382
5397
2019050170
5428
5429
5443
5445
5450
5453
5472
5481
5489
5500
5515
5520
5539
5546
5553
5555
5556
5564
5570
5576
5577
5604
5608
5612
5616
5637
5652
5655
5684
5707
5714
5715
5722
5728
5750
5754
5808
5810
5811
5812
5813
5826
5838
2019050169
5868
5922
5924
5932
5956
5959
5961
5998
6006
6007
6009
6036
6040
6044
6045
6053
6060
6064
6072
6086
6087
6090
6091
6188
6109
6116
6121
6133
6147
6165
6167
6179
6191
6193
6203
6204
6211
6215
6220
6228
6241
6242
6248
6251
6253
6254
6280
6283
6291
6294
6295
6296
6300
6303
6309
6321
6329
6359
6365
6386
6387
6399
6400
6402
6403
6407
6408
6435
6441
6443
6444
6454
6455
6456
6457
6459
6463
6484
6508
6512
6519
6524
6530
6531
6536
6537
6538
6539
6541
6542
6543
6546
6551
6560
6562
6575
6580
6586
6587
6600
6609
6614
6617
6625
6629
6635
6646
6662
6668
6669
6670
6671
6672
6673
6689
6692
6703
6735
6740
6741
6755
6758
6759
6767
6769
6774
6777
6778
6780
6783
6793
6794
6800
6826
6829
6834
6840
6841
6850
6880
6916
6917
6922
6925
6927
6930
6939
6940
6980
6986
2025011472
7017
7018
7055
7059
7060
7061
7062
7073
7105
7135
7136
7171
7224
7227
7232
7264
7265
7266
7267
7268
7277
7283
7299
7317
7318
7319
7404
7411
7414
7448
7453
7460
7461
7468
7477
7479
7481
7482
7487
7523
7548
7565
7574
7581
7598
7599
7611
7616
7633
7640
7644
7647
7667
2025011470
2025011471
7737
7738
7739
7740
7743
7753
7754
7755
7756
7758
7763
7764
7768
7783
7790
7805
7808
7818
7819
7826
7841
7842
7847
7864
7866
7867
7868
7871
7874
7876
7880
7899
7900
7903
7910
7922
7946
7956
7960
7961
7962
7974
7975
7990
8013
8021
8025
8027
8028
8040
8087
8092
8105
8133
8134
8154
2019050182
2019050183
8157
8176
8193
8206
8211
8230
8225
8231
8237
8243
8246
8248
8249
8251
8280
8285
8294
8297
8304
8305
8319
8333
8343
8346
8355
8390
8405
8406
8419
8435
8450
8443
8454
8461
8478
8508
8510
8530
8552
8561
8570
8574
8575
8576
8577
8609
8619
8620
8621
8622
8625
8627
8628
8643
8647
8664
8710
8713
8738
8744
8747
8748
8780
8792
8790
8822
8838
8856
8862
8987
8988
8992
9003
9033
9051
9060
9076
9088
9113
9125
9150
9157
9173
9175
9180
9191
9197
9199
9204
9219
9221
9270
9280
9282
9318
9320
9321
9352
9354
9357
9373
9374
9376
9377
9405
9406
9408
9413
9414
9426
9433
9445
2017110041
2017110043
2017110045
2017110062
2017110064
2017110065
2017110069
2017110073
2017110074
2017110075
2017110078
2017110080
2017110081
2017110084
2017110085
2017110086
2017110087
2017110088
2017110089
2017110091
2017110094
2017110099
2017110128
2017110154
2017110156
2017110162
2017110190
2017110219
2017110223
2017110241
2017110251
2017110259
2017110262
2017110270
2017110271
2017110277
2017110278
2017120005
2017120010
2017120012
2017120015
2017120016
2017120017
2017120027
2017120056
2017120062
2017120063
2017120066
2017120069
2017120083
2017120088
2017120099
2017120102
2017120115
2017120123
2017120149
2017120171
2017120172
2017120174
2017120176
2017120179
2017120182
2017120188
2017120197
2017120206
2017120207
2017120208
2017120209
2017120210
2017120211
2017120212
2017120213
2017120214
2017120244
2017120234
2017120240
2017120241
2017120242
2017120248
2017120250
2017120254
2017120255
2017120256
2017120257
2017120258
2017120259
2017120260
2017120267
2017120268
2017120270
2017120274
2017120276
2017120287
2017120297
2017120316
2017120320
2017120322
2018010001
2018010004
2018010009
2018010016
2018010018
2018010019
2018010020
2018010021
2018010025
2018010034
2018010077
2018010078
2018010085
2018010086
2018010095
2018010096
2018010098
2018010100
2018010109
2018010110
2018010116
2018010117
2018010122
2018010130
2018010159
2018010161
2018010167
2018010172
2018010175
2018010177
2018010180
2018010185
2018010186
2018010202
2018010206
2018010210
2018010211
2018010227
2018010233
2018010234
2018010235
2018010243
2018010250
2018010251
2018010257
2018010258
2018010266
2018010268
2018010271
2018010274
2018010277
2018010285
2018010278
2018010279
2018010282
2018010283
2018010284
2018010286
2018010287
2018010288
2018010289
2018020001
2018020007
2018020013
2018020028
2018020029
2018020031
2018020036
2018020040
2018020049
2018020052
2018020054
2018020056
2018020057
2018020059
2018020062
2018020066
2018020080
2018020083
2018020086
2018020089
2018020092
2018020096
2018020098
2018020101
2018020102
2018020103
2018020104
2018020106
2018020108
2018020109
2018020114
2018020136
2018020137
2018020150
2018020151
2018020152
2018020159
2018020160
2018020161
2018020172
2018020173
2018020178
2018020179
2018020183
2018020190
2018020193
2018020213
2018020216
2018020234
2018020253
2018020258
2018020262
2018020272
2018020274
2018020289
2018020295
2018020297
2018020298
2018020299
2018020300
2018020302
2018020307
2018020314
2018020332
2018020339
2018020354
2018020358
2018020365
2018020366
2018020368
2018020374
2018020383
2018020395
2018020396
2018020400
2018020402
2018020409
2018020413
2018020414
2018020428
2018020429
2018020430
2018020433
2018020446
2018020448
2018020449
2018020451
2018020452
2018030011
2018030016
2018030032
2018030036
2018030037
2018030038
2018030067
2018030068
2018030073
2018030074
2018030075
2018030083
2018030085
2018030086
2018030094
2018030099
2018030106
2018030108
2018030110
2018030113
2018030124
2018030132
2018030133
2018030134
2018030157
2018030165
2018030167
2018030176
2018030183
2018030188
2018030195
2018030204
2018030213
2018030223
2018030225
2018030227
2018030236
2018030238
2018030240
2018030241
2018030249
2018030259
2018030270
2018030273
2018030278
2018030279
2018030291
2018030337
2018030338
2018030339
2018030340
2018030341
2018030343
2018030348
2018030350
2018030352
2018030354
2018030362
2018030363
2018030378
2018030364
2018030379
2018030380
2018030383
2018030386
2018030388
2018030390
2018030393
2018030400
2018030403
2018030467
2018030421
2018030422
2018030423
2018030424
2025011537
2018030432
2018030433
2018030438
2018030446
2018030447
2018030449
2018030452
2018030453
2018030461
2018030462
2018030463
2018030464
2018030472
2018030490
2018030493
2018030495
2018030497
2018030508
2018030510
2018030523
2018030525
2018030527
2018030539
2018030540
2018030541
2018030543
2018030545
2018030546
2018030547
2018030552
2018030553
2018030569
2018030573
2018030585
2018030589
2018030592
2018030596
2018030607
2018030613
2018030620
2018030621
2018030629
2018030632
2018030636
2018030637
2018030638
2018030639
2018030640
2018030641
2018030648
2018040011
2018040015
2018040021
2018040025
2018040029
2018040036
2018040043
2018040044
2018040046
2018040054
2018040056
2018040060
2018040062
2018040066
2018040078
2018040080
2018040085
2018040087
2018040091
2018040093
2018040096
2018040098
2018040099
2018040100
2018040106
2018040109
2018040112
2018040114
2018040117
2018040122
2018040124
2018040125
2018040126
2018040127
2018040132
2018040133
2018040143
2018040154
2018040155
2018040165
2018040166
2018040167
2018040168
2018040169
2018040170
2018040172
2018040198
2018040199
2018040205
2018040207
2018040220
2018040227
2018040229
2018040230
2018040236
2018040238
2018040239
2018040252
2018040253
2018040254
2018040255
2018040256
2018040257
